S1=Date
S2=SHH Code
S3=SHZ Code
S4=Inter-Bank Code
S5=Calculation Price
S6=Yield To Maturity(%)
S7=Modified Duration
S8=Convexity
S9=Clean Price
S10=Accrued Interest
S11=Reserve
==========
20180510|020234    |108233    |189917    |98.7617   |2.9203    |0.4206    |0.2928    |98.5631   |0.1986    |          |
20180510|020235    |108235    |189918    |99.4837   |2.5862    |0.1976    |0.1159    |99.3551   |0.1286    |          |
20180510|020236    |108236    |189919    |99.3960   |2.7000    |0.2214    |0.1323    |99.3300   |0.0660    |          |
20180510|020237    |108237    |189920    |99.3650   |2.6773    |0.2348    |0.1419    |99.3364   |0.0286    |          |
20180510|110030    |          |          |108.2600  |          |          |          |107.6970  |0.5630    |          |
20180510|110031    |          |          |105.0000  |          |          |          |104.0877  |0.9123    |          |
20180510|110032    |          |          |124.7900  |          |          |          |124.4421  |0.3479    |          |
20180510|110033    |          |          |110.0000  |          |          |          |109.6893  |0.3107    |          |
20180510|110034    |          |          |113.9200  |          |          |          |113.7293  |0.1907    |          |
20180510|110038    |          |          |129.0100  |          |          |          |128.9119  |0.0981    |          |
20180510|110039    |          |          |153.0900  |          |          |          |152.9462  |0.1438    |          |
20180510|110040    |          |          |103.9000  |          |          |          |103.7619  |0.1381    |          |
20180510|110041    |          |          |101.0200  |          |          |          |100.8666  |0.1534    |          |
20180510|110042    |          |          |111.2200  |          |          |          |111.1449  |0.0751    |          |
20180510|110043    |          |          |98.6100   |          |          |          |98.5270   |0.0830    |          |
20180510|113008    |          |          |100.7400  |          |          |          |100.3373  |0.4027    |          |
20180510|113009    |          |          |105.3000  |          |          |          |105.0014  |0.2986    |          |
20180510|113010    |          |          |102.3200  |          |          |          |102.1721  |0.1479    |          |
20180510|113011    |          |          |110.0500  |          |          |          |109.9747  |0.0753    |          |
20180510|113012    |          |          |103.5000  |          |          |          |103.4342  |0.0658    |          |
20180510|113013    |          |          |110.0300  |          |          |          |109.8612  |0.1688    |          |
20180510|113014    |          |          |104.1200  |          |          |          |103.9589  |0.1611    |          |
20180510|113015    |          |          |121.3500  |          |          |          |121.1938  |0.1562    |          |
20180510|113016    |          |          |98.0100   |          |          |          |97.8571   |0.1529    |          |
20180510|113017    |          |          |97.6800   |          |          |          |97.5690   |0.1110    |          |
20180510|113018    |          |          |102.2600  |          |          |          |102.1679  |0.0921    |          |
20180510|113019    |          |          |103.9600  |          |          |          |103.9016  |0.0584    |          |
20180510|113502    |          |          |102.4200  |          |          |          |102.2205  |0.1995    |          |
20180510|113503    |          |          |117.7000  |          |          |          |117.5389  |0.1611    |          |
20180510|113504    |          |          |115.1500  |          |          |          |115.0925  |0.0575    |          |
20180510|113505    |          |          |109.8100  |          |          |          |109.7558  |0.0542    |          |
20180510|113507    |          |          |101.0100  |          |          |          |100.9837  |0.0263    |          |
20180510|120201    |          |7103      |102.4627  |4.8995    |3.7452    |9.3153    |99.4241   |3.0386    |          |
20180510|120303    |          |038006    |102.5899  |4.9689    |10.1705   |69.7603   |98.8217   |3.7682    |          |
20180510|120306    |          |038014    |102.7569  |3.8220    |0.5594    |0.4259    |100.6389  |2.1180    |          |
20180510|120486    |          |048009    |105.1427  |4.3397    |1.2626    |1.4250    |101.5986  |3.5441    |          |
20180510|120490    |          |048006    |105.7351  |3.9375    |1.2545    |1.4133    |102.1143  |3.6208    |          |
20180510|120506    |          |058004    |101.3512  |4.6310    |1.8350    |2.5822    |101.1776  |0.1736    |          |
20180510|120508    |          |058022    |104.4709  |4.5104    |1.9933    |3.0362    |100.6706  |3.8003    |          |
20180510|120512    |          |058021    |104.9963  |4.7212    |1.9761    |2.9967    |100.9091  |4.0872    |          |
20180510|120527    |          |058036    |101.0904  |4.9579    |2.3790    |4.0565    |99.3392   |1.7512    |          |
20180510|120529    |          |058026    |103.3305  |4.8133    |2.1139    |3.3392    |100.1489  |3.1816    |          |
20180510|120601    |          |068005    |96.4482   |4.9086    |6.3878    |25.4268   |95.4816   |0.9666    |          |
20180510|120602    |          |068012    |94.8118   |5.0705    |6.4794    |26.0548   |94.3079   |0.5039    |          |
20180510|120603    |          |068016    |97.7745   |4.9196    |2.6918    |4.9877    |97.5224   |0.2521    |          |
20180510|120605    |          |068022    |99.1503   |4.9190    |6.3381    |25.8686   |95.0003   |4.1500    |          |
20180510|120607    |          |068032    |103.0316  |4.4680    |2.7740    |5.4071    |99.3521   |3.6795    |          |
20180510|120608    |          |068015    |94.0195   |5.0943    |6.5171    |26.2978   |93.6376   |0.3819    |          |
20180510|120609    |          |068037    |102.4552  |4.5167    |2.9605    |6.0360    |99.5512   |2.9040    |          |
20180510|120702    |          |078005    |98.2978   |4.9344    |3.3672    |7.5014    |97.3314   |0.9664    |          |
20180510|122015    |          |          |103.6592  |4.8150    |1.1222    |1.1849    |99.9269   |3.7323    |          |
20180510|122017    |          |          |104.2047  |4.5180    |1.1709    |1.2663    |100.5472  |3.6575    |          |
